query_event_id,statement_embedding_backend,neighbor_rank,neighbor_event_id,hard_filter_z_threshold_used,hard_filter_pool_size,shock_cosine,evidence_cosine,embedding_cosine,neighbor_date,neighbor_SPY_ret,neighbor_GLD_ret,neighbor_QQQ_ret,neighbor_UUP_ret
FOMC_0262,svd,1,FOMC_0264,1.5,36,0.5533715710928597,0.33414032842585767,0.6569819848937958,2010-06-23,-0.0031,-0.0041,-0.0039,-0.004
FOMC_0262,svd,2,FOMC_0257,1.5,36,0.9492481892299481,0.20948113069915955,0.5022062683668213,2010-11-03,0.004,-0.0069,0.0046,-0.0049
FOMC_0262,svd,3,FOMC_0274,1.5,36,0.5508226327552436,0.1305273653405862,0.26944366974773565,2009-12-15,-0.0046,-0.0003,-0.0056,0.0071
FOMC_0264,svd,1,FOMC_0262,1.5,34,0.5533715710928597,0.33414032842585767,0.6569819848937958,2010-08-10,-0.0054,0.0028,-0.0085,0.0021
FOMC_0264,svd,2,FOMC_0260,1.5,34,0.554265307725427,0.20691172382469356,0.6018436051438624,2010-09-21,-0.002,0.0091,-0.0002,-0.011
FOMC_0264,svd,3,FOMC_0255,1.5,34,0.42640143271122083,0.23522364738210674,0.4175380345941842,2010-12-14,0.0009,0.001,0.0017,0.0017
FOMC_0266,svd,1,FOMC_0310,1.5,127,0.6933752452815365,0.1481118642170947,0.657194582039771,2008-03-10,-0.0132,-0.0023,-0.0191,-0.0031
FOMC_0266,svd,2,FOMC_0109,1.5,127,1.0,0.2034889139896588,0.09717951442691986,2019-10-04,0.0104,-0.0055,0.0129,-0.0037
FOMC_0266,svd,3,FOMC_0327,1.5,127,0.5852057359806528,0.13887940025438256,0.08489227248403713,2007-08-10,-0.0047,0.017,-0.0091,0.0008
FOMC_0268,svd,1,FOMC_0270,1.5,27,1.7796192843178415e-17,0.32599240118871153,0.8626952915422088,2010-03-16,0.008,0.0188,0.0064,-0.0072
FOMC_0268,svd,2,FOMC_0272,1.5,27,0.816496580927726,0.4221810758406288,0.5470662424534928,2010-01-27,0.0048,-0.0096,0.0079,0.0035
FOMC_0268,svd,3,FOMC_0274,1.5,27,0.980196058819607,0.35159771086903374,0.38094560392797927,2009-12-15,-0.0046,-0.0003,-0.0056,0.0071
FOMC_0270,svd,1,FOMC_0268,1.5,28,1.7796192843178415e-17,0.32599240118871153,0.8626952915422088,2010-04-28,0.0076,-0.0028,0.0006,-0.0004
FOMC_0270,svd,2,FOMC_0272,1.5,28,0.4999999999999999,0.42034843010670486,0.637086746911463,2010-01-27,0.0048,-0.0096,0.0079,0.0035
FOMC_0270,svd,3,FOMC_0262,1.5,28,-0.34412360080584264,0.17881536976624532,0.5282926417643903,2010-08-10,-0.0054,0.0028,-0.0085,0.0021
FOMC_0272,svd,1,FOMC_0274,1.5,30,0.8574929257125441,0.41746433415873696,0.741142254826979,2009-12-15,-0.0046,-0.0003,-0.0056,0.0071
FOMC_0272,svd,2,FOMC_0270,1.5,30,0.4999999999999999,0.42034843010670486,0.637086746911463,2010-03-16,0.008,0.0188,0.0064,-0.0072
FOMC_0272,svd,3,FOMC_0268,1.5,30,0.816496580927726,0.4221810758406288,0.5470662424534928,2010-04-28,0.0076,-0.0028,0.0006,-0.0004
FOMC_0274,svd,1,FOMC_0272,1.5,30,0.8574929257125441,0.41746433415873696,0.741142254826979,2010-01-27,0.0048,-0.0096,0.0079,0.0035
FOMC_0274,svd,2,FOMC_0276,1.5,30,0.7276068751089989,0.4424034287340937,0.6142075870375182,2009-11-04,0.0026,0.006,0.0017,-0.0075
FOMC_0274,svd,3,FOMC_0280,1.5,30,0.8574929257125441,0.3159740732738728,0.48005728591487545,2009-08-11,-0.0125,-0.0015,-0.0086,0.0008
FOMC_0276,svd,1,FOMC_0280,1.5,27,0.7071067811865475,0.4278057216835311,0.7118219088442423,2009-08-11,-0.0125,-0.0015,-0.0086,0.0008
FOMC_0276,svd,2,FOMC_0274,1.5,27,0.7276068751089989,0.4424034287340937,0.6142075870375182,2009-12-15,-0.0046,-0.0003,-0.0056,0.0071
FOMC_0276,svd,3,FOMC_0272,1.5,27,0.7071067811865475,0.34013300134981617,0.43049280510621685,2010-01-27,0.0048,-0.0096,0.0079,0.0035
FOMC_0277,svd,1,FOMC_0282,1.5,34,0.420084025208403,0.45463451268831684,0.7246542092067765,2009-06-24,0.0086,0.0058,0.0166,0.0059
FOMC_0277,svd,2,FOMC_0264,1.5,34,0.9824666109905364,0.1306695072833727,0.24800645624402326,2010-06-23,-0.0031,-0.0041,-0.0039,-0.004
FOMC_0277,svd,3,FOMC_0255,1.5,34,0.48507125007266594,0.1042453337582761,0.2304198001295583,2010-12-14,0.0009,0.001,0.0017,0.0017
FOMC_0280,svd,1,FOMC_0277,1.5,29,0.17149858514250882,0.22837028732243062,0.7777811371341483,2009-09-22,0.0058,0.0133,0.0019,-0.0105
FOMC_0280,svd,2,FOMC_0276,1.5,29,0.7071067811865475,0.4278057216835311,0.7118219088442423,2009-11-04,0.0026,0.006,0.0017,-0.0075
FOMC_0280,svd,3,FOMC_0274,1.5,29,0.8574929257125441,0.3159740732738728,0.48005728591487545,2009-12-15,-0.0046,-0.0003,-0.0056,0.0071
FOMC_0282,svd,1,FOMC_0280,1.5,23,-1.7796192843178415e-17,0.38287626215566267,0.8714603160661776,2009-08-11,-0.0125,-0.0015,-0.0086,0.0008
FOMC_0282,svd,2,FOMC_0277,1.5,23,0.420084025208403,0.45463451268831684,0.7246542092067765,2009-09-22,0.0058,0.0133,0.0019,-0.0105
FOMC_0282,svd,3,FOMC_0274,1.5,23,-0.140028008402801,0.25921948982634674,0.4513634495480356,2009-12-15,-0.0046,-0.0003,-0.0056,0.0071
FOMC_0285,svd,1,FOMC_0287,2.2,8,0.6459422414661737,0.3490925016806901,0.6976968816907588,2009-03-17,0.0306,-0.0084,0.0377,-0.0015
FOMC_0285,svd,2,FOMC_0282,2.2,8,0.7745966692414835,0.2866183680121688,0.6919455942199655,2009-06-24,0.0086,0.0058,0.0166,0.0059
FOMC_0285,svd,3,FOMC_0290,2.2,8,0.4338609156373123,0.1420529441376496,0.4221522213209509,2009-01-28,0.0338,-0.0109,0.0353,0.0035
FOMC_0287,svd,1,FOMC_0285,2.9000000000000004,14,0.6459422414661737,0.3490925016806901,0.6976968816907588,2009-04-29,0.0213,0.0066,0.0138,-0.0071
FOMC_0287,svd,2,FOMC_0290,2.9000000000000004,14,0.5095438042387855,0.16633998237996828,0.4775313264565888,2009-01-28,0.0338,-0.0109,0.0353,0.0035
