asset_target,feature_set,task,feature,weight,gain,cover,total_gain,total_cover,weight_share,gain_share,cover_share,total_gain_share,total_cover_share,rank_by_gain
UUP_ret,fusion,regression,case_up_prob_UUP,3.6,0.0001165546869742,150.18333435058594,0.0004260193847585,536.8,0.015,0.030097224464266,0.0475224676827065,0.0139963050078484,0.0207098765432098,11
UUP_ret,fusion,regression,interest_rate_path_strength_num,8.2,0.0001162148299044,143.37777709960938,0.0009489690652117,1172.2,0.0341666666666666,0.0300094651919421,0.0453689872321569,0.0311771270390518,0.0452237654320987,12
UUP_ret,fusion,regression,case_direction_agreement_UUP,3.4,0.0001146415219409,152.7,0.0003873099165502,516.0,0.0141666666666666,0.0296031992222093,0.0483188154433259,0.0127245564839135,0.0199074074074074,13
UUP_ret,fusion,regression,T10Y2Y,1.6,0.0001079838722944,49.53333358764648,0.0002217893314082,90.4,0.0066666666666666,0.0278840339014721,0.0156738179693136,0.0072865959647248,0.0034876543209876,14
UUP_ret,fusion,regression,labor_market_shock_score_x_curve,18.6,0.000107576031587,140.65834045410156,0.0019989723572507,2616.0,0.0775,0.0277787196182535,0.0445084767057383,0.0656736003461352,0.1009259259259259,15
UUP_ret,fusion,regression,financial_stability_shock_score_x_vix,2.4,0.0001054941327311,146.55,0.0002512913139071,342.2,0.01,0.02724112324348,0.0463727727781232,0.0082558446894631,0.0132021604938271,16
UUP_ret,fusion,regression,interest_rate_path_shock_score_x_curve,6.2,0.0001037086811265,87.94642791748046,0.00063343209913,530.0,0.0258333333333333,0.0267800766815073,0.0278288619479011,0.0208105761811988,0.0204475308641975,17
UUP_ret,fusion,regression,case_pred_UUP_ret,3.2,0.0001016043301206,134.75,0.0003242530627176,427.0,0.0133333333333333,0.026236682621407,0.0426389022985473,0.0106529067171366,0.0164737654320987,18
UUP_ret,fusion,regression,QQQ_volume,8.0,0.0001015251764329,96.72381134033203,0.0008138246717862,752.8,0.0333333333333333,0.0262162432348193,0.0306062867657405,0.0267371362354524,0.0290432098765432,19
UUP_ret,fusion,regression,PAYEMS,6.8,9.531340037938207e-05,155.47142944335937,0.0006449596374295,1052.6,0.0283333333333333,0.0246122132034384,0.0491957780352571,0.021189298248322,0.0406095679012345,20
UUP_ret,fusion,regression,DX-Y.NYB,9.6,8.423313993262127e-05,153.38666381835938,0.0008071595453657,1472.8,0.04,0.0217510233667541,0.0485360962705094,0.0265181622975625,0.0568209876543209,21
UUP_ret,fusion,regression,financial_stability_shock_score_minus_rolling_mean,1.0,7.970688893692568e-05,162.0,7.970688893692568e-05,162.0,0.0041666666666666,0.0205822364587756,0.0512616116687544,0.0026186647103398,0.00625,22
UUP_ret,fusion,regression,growth_concern_shock_score_x_case_similarity,1.8,6.799986149417237e-05,162.0,0.0001227434186148,291.6,0.0075,0.0175592003038104,0.0512616116687544,0.0040325731318847,0.01125,23
UUP_ret,fusion,regression,case_similarity_std,4.0,6.696785785607063e-05,67.8133331298828,0.0002414071204839,243.6,0.0166666666666666,0.0172927121346067,0.0214581527707897,0.0079311125508395,0.0093981481481481,24
UUP_ret,fusion,regression,interest_rate_path_shock_score_x_vix,4.8,6.463357130996883e-05,9.426666641235352,0.000311906976276,45.2,0.02,0.0166899431858345,0.0029828773129247,0.0102472923303946,0.0017438271604938,25
UUP_ret,fusion,regression,inflation_concern_shock_score_x_curve,1.6,6.370607588905841e-05,122.4,0.000128668641264,244.8,0.0066666666666666,0.0164504415527609,0.0387309954830589,0.0042272385072295,0.0094444444444444,26
UUP_ret,fusion,regression,DGS2,3.0,4.599476742441766e-05,10.36666660308838,0.0001381298498017,30.8,0.0125,0.0118769555758836,0.0032803212204133,0.0045380740353155,0.0011882716049382,27
UUP_ret,fusion,regression,growth_concern_shock_score_x_vix,1.0,4.534070612862706e-05,20.1,7.805672648828477e-05,38.2,0.0041666666666666,0.0117080612126981,0.0063602370033454,0.0025644507994945,0.0014737654320987,28
UUP_ret,fusion,regression,^VIX,6.0,4.512252344284207e-05,32.01500015258789,0.0002653184143127,175.4,0.025,0.0116517211937872,0.0101304969468955,0.0087166865729012,0.0067669753086419,29
UUP_ret,fusion,regression,UNRATE,3.4,4.101435697521083e-05,5.273333358764648,0.0001377735170535,18.0,0.0141666666666666,0.0105908937700032,0.0016686393014622,0.004526367192842,0.0006944444444444,30
UUP_ret,fusion,regression,DGS10,14.6,4.0034200355876234e-05,30.186190032958983,0.0005831807793583,439.4,0.0608333333333333,0.0103377937484763,0.0095518071063504,0.0191596353467358,0.0169521604938271,31
UUP_ret,fusion,regression,financial_stability_shock_score_x_curve,0.4,3.6376345087774097e-05,61.2,3.6376345087774097e-05,61.2,0.0016666666666666,0.0093932475108276,0.0193654977415294,0.0011950968409754,0.0023611111111111,32
UUP_ret,fusion,regression,inflation_concern_shock_score,0.6,3.610273852245882e-05,23.8,3.610273852245882e-05,23.8,0.0025,0.009322595712732,0.0075310268994836,0.0011861078581326,0.0009182098765432,33
UUP_ret,fusion,regression,labor_market_conf_num,0.2,3.548537206370384e-05,14.4,3.548537206370384e-05,14.4,0.0008333333333333,0.0091631768393412,0.0045565877038892,0.0011658250973769,0.0005555555555555,34
UUP_ret,fusion,regression,inflation_concern_strength_num,3.4,3.408790689718444e-05,13.9,0.0001236379845067,52.0,0.0141666666666666,0.0088023177105529,0.0043983728530597,0.0040619629144185,0.0020061728395061,35
UUP_ret,fusion,regression,inflation_concern_shock_score_x_vix,0.6,3.365973025211133e-05,5.6,3.365973025211133e-05,5.6,0.0025,0.008691752198932,0.0017720063292902,0.0011058460435021,0.000216049382716,36
UUP_ret,fusion,regression,labor_market_shock_score_x_case_similarity,0.6,2.245734431198798e-05,5.4,2.245734431198798e-05,5.4,0.0025,0.0057990266215414,0.0017087203889584,0.0007378064283037,0.0002083333333333,37
UUP_ret,fusion,regression,GLD_volume,6.8,1.7338413090328687e-05,4.825454521179199,0.0001162310698418,32.8,0.0283333333333333,0.0044771954194256,0.0015269171345057,0.0038186185021078,0.0012654320987654,38
UUP_ret,fusion,regression,case_max_similarity,0.2,1.730977091938257e-05,6.2,1.730977091938257e-05,6.2,0.0008333333333333,0.0044697993217612,0.0019618641502856,0.0005686896936414,0.0002391975308641,39
UUP_ret,fusion,regression,case_std_UUP_ret,0.4,1.6884243814274667e-05,4.0,1.6884243814274667e-05,4.0,0.0016666666666666,0.0043599179851069,0.0012657188066359,0.0005547095618322,0.0001543209876543,40
UUP_ret,fusion,regression,inflation_concern_shock_score_x_high_vix,0.2,1.5004014130681751e-05,1.8,1.5004014130681751e-05,1.8,0.0008333333333333,0.0038743974427715,0.0005695734629861,0.000492937095419,6.944444444444444e-05,41
UUP_ret,fusion,regression,growth_concern_shock_score_x_high_vix,0.2,1.1961971176788211e-05,2.0,1.1961971176788211e-05,2.0,0.0008333333333333,0.0030888687609993,0.0006328594033179,0.0003929947863295,7.716049382716049e-05,42
UUP_ret,fusion,regression,inflation_concern_conf_num,0.6,7.458945037797093e-06,2.4,1.1806040129158646e-05,3.6,0.0025,0.0019260790698083,0.0007594312839815,0.0003878718774176,0.0001388888888888,43
UUP_ret,fusion,regression,interest_rate_path_dovish_score,0.2,3.1353469239547848e-06,0.8,3.1353469239547848e-06,0.8,0.0008333333333333,0.0008096220117209,0.0002531437613271,0.0001030076879669,3.08641975308642e-05,44
UUP_ret,fusion,regression,case_abs_mean_UUP_ret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
UUP_ret,fusion,regression,case_neighbor_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
UUP_ret,fusion,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
UUP_ret,fusion,regression,financial_stability_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
UUP_ret,fusion,regression,financial_stability_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
UUP_ret,fusion,regression,financial_stability_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
UUP_ret,fusion,regression,financial_stability_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
UUP_ret,fusion,regression,financial_stability_shock_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
UUP_ret,fusion,regression,financial_stability_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
UUP_ret,fusion,regression,financial_stability_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
UUP_ret,fusion,regression,financial_stability_strength_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
UUP_ret,fusion,regression,growth_concern_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
UUP_ret,fusion,regression,growth_concern_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
UUP_ret,fusion,regression,growth_concern_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
UUP_ret,fusion,regression,growth_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
UUP_ret,fusion,regression,growth_concern_shock_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
UUP_ret,fusion,regression,growth_concern_shock_score_x_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
UUP_ret,fusion,regression,growth_concern_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
UUP_ret,fusion,regression,growth_concern_strength_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
UUP_ret,fusion,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
UUP_ret,fusion,regression,inflation_concern_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
UUP_ret,fusion,regression,inflation_concern_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
UUP_ret,fusion,regression,inflation_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
UUP_ret,fusion,regression,inflation_concern_shock_score_x_case_similarity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
UUP_ret,fusion,regression,inflation_concern_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
UUP_ret,fusion,regression,interest_rate_path_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
UUP_ret,fusion,regression,interest_rate_path_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
UUP_ret,fusion,regression,interest_rate_path_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
UUP_ret,fusion,regression,interest_rate_path_shock_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
UUP_ret,fusion,regression,interest_rate_path_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
UUP_ret,fusion,regression,interest_rate_path_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
UUP_ret,fusion,regression,labor_market_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
UUP_ret,fusion,regression,labor_market_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
UUP_ret,fusion,regression,labor_market_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
UUP_ret,fusion,regression,labor_market_shock_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
UUP_ret,fusion,regression,labor_market_shock_score_minus_rolling_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
UUP_ret,fusion,regression,labor_market_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
UUP_ret,fusion,regression,labor_market_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
UUP_ret,fusion,regression,labor_market_shock_score_x_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
UUP_ret,fusion,regression,labor_market_strength_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
UUP_ret,rag_memory,regression,case_avg_similarity,22.6,0.0001916213281219,149.8598846435547,0.0043246693909168,3383.8,0.0941666666666666,0.0945673466316082,0.0819752798534045,0.1573013686317505,0.1305478395061728,1
UUP_ret,rag_memory,regression,case_direction_agreement_UUP,16.8,0.0001552129600895,77.7625,0.0026120743248611,1304.2,0.07,0.0765993949752989,0.0425370853231504,0.0950090814182239,0.0503163580246913,2
UUP_ret,rag_memory,regression,UUP_volume,23.2,0.0001314869849011,91.17279205322264,0.0030499583110213,2112.4,0.0966666666666666,0.0648903511971002,0.0498726871527765,0.1109362527459533,0.0814969135802469,3
UUP_ret,rag_memory,regression,T10Y2Y,3.2,0.0001295432375627,96.96666717529295,0.0003843451151624,308.8,0.0133333333333333,0.0639310893544143,0.0530420111896732,0.0139797998822659,0.0119135802469135,4
UUP_ret,rag_memory,regression,SPY_volume,6.4,0.0001281973920413,59.55,0.0008262008836027,388.0,0.0266666666666666,0.0632668989890473,0.032574614126264,0.0300514370019665,0.0149691358024691,5
UUP_ret,rag_memory,regression,case_abs_mean_UUP_ret,6.2,0.0001241726116859,80.07142791748046,0.0007688983576372,491.6,0.0258333333333333,0.0612806232298984,0.0438000985214255,0.0279671699873917,0.018966049382716,6
UUP_ret,rag_memory,regression,case_up_prob_UUP,12.8,0.0001197895238874,80.59600830078125,0.0015291273361071,1038.2,0.0533333333333333,0.0591175185942157,0.0440870507223362,0.0556190083077984,0.040054012345679,7
UUP_ret,rag_memory,regression,BAA10Y,33.2,0.0001171909054392,157.79544982910156,0.0038880011998116,5238.4,0.1383333333333333,0.0578350702677843,0.0863161358364944,0.1414184194650339,0.2020987654320987,8
UUP_ret,rag_memory,regression,CPIAUCSL,11.4,0.0001165446432423,147.8901611328125,0.0013327277498319,1691.4,0.0475,0.0575161323824198,0.080897815818176,0.0484753584869153,0.0652546296296296,9
UUP_ret,rag_memory,regression,case_max_similarity,8.0,0.0001146381662692,155.11818237304686,0.0009332458139397,1239.6,0.0333333333333333,0.0565752638970253,0.0848516361842058,0.033944986433159,0.047824074074074,10
UUP_ret,rag_memory,regression,PAYEMS,9.6,0.0001105352290323,155.55484924316406,0.0010650786221958,1484.8,0.04,0.0545504168108905,0.0850904985653274,0.0387401463158578,0.0572839506172839,11
UUP_ret,rag_memory,regression,DX-Y.NYB,29.2,9.55968804191798e-05,113.50496520996094,0.002787413727492,3307.4,0.1216666666666666,0.0471781686104694,0.062088672428707,0.1013867083570247,0.1276003086419753,12
UUP_ret,rag_memory,regression,QQQ_volume,8.0,8.748525142436847e-05,36.171752548217775,0.0007021417142823,293.0,0.0333333333333333,0.0431749856745333,0.0197864127880588,0.0255390279918345,0.011304012345679,13
UUP_ret,rag_memory,regression,case_similarity_std,5.6,7.840268517611548e-05,121.75,0.0004391232447233,676.2,0.0233333333333333,0.038692633949279,0.0665988122564676,0.015972246927839,0.0260879629629629,14
UUP_ret,rag_memory,regression,GLD_volume,13.2,7.725538744125515e-05,133.8283493041992,0.0010205049766227,1764.0,0.055,0.0381264292180754,0.073205824311321,0.037118867364851,0.0680555555555555,15
UUP_ret,rag_memory,regression,case_pred_UUP_ret,3.4,7.564209372503682e-05,75.30000076293945,0.0002316526370123,217.4,0.0141666666666666,0.0373302500684189,0.0411900666424876,0.008425910411955,0.0083873456790123,16
UUP_ret,rag_memory,regression,case_std_UUP_ret,9.6,6.960723912925459e-05,16.150707054138184,0.0006575853796675,155.0,0.04,0.0343519793716027,0.0088346439992423,0.0239183786929919,0.0059799382716049,17
UUP_ret,rag_memory,regression,^VIX,11.8,6.609245610889047e-05,65.61031646728516,0.0007855739211663,774.8,0.0491666666666666,0.032617393208991,0.0358896849978821,0.0285737109108084,0.0298919753086419,18
UUP_ret,rag_memory,regression,DGS2,4.4,3.3392609475413336e-05,10.456666564941406,0.0001465148015995,46.0,0.0183333333333333,0.0164796398508683,0.005719930787573,0.0053291885999019,0.0017746913580246,19
UUP_ret,rag_memory,regression,DGS10,0.8,2.119499913533218e-06,2.4,2.750233397819102e-06,3.2,0.0033333333333333,0.001045997775786,0.0013128307960207,0.0001000343467739,0.0001234567901234,20
UUP_ret,rag_memory,regression,UNRATE,0.6,1.7677719370112757e-06,0.6,5.303315992932766e-06,1.8,0.0025,0.0008724159422721,0.0003282076990051,0.0001928977197024,6.944444444444444e-05,21
UUP_ret,rag_memory,regression,case_neighbor_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
UUP_ret,rag_memory,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
UUP_ret,rag_memory,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
UUP_ret,shock_interactions,regression,inflation_concern_shock_score_minus_rolling_mean,7.4,0.0003120994311757,45.365657043457034,0.0023070203838869,346.8,0.0308333333333333,0.0835205414896405,0.0157978523441712,0.0780759264164503,0.0133796296296296,1
UUP_ret,shock_interactions,regression,interest_rate_path_shock_score_minus_rolling_mean,2.4,0.0003093375475145,162.0,0.0007697417866438,388.8,0.01,0.0827814372303289,0.0564138656099294,0.0260501829604194,0.015,2
UUP_ret,shock_interactions,regression,growth_concern_shock_score_minus_rolling_mean,17.6,0.0002209145459346,160.88549194335937,0.0038813255727291,2831.4,0.0733333333333333,0.0591186675025061,0.0560257563029633,0.1313547517530427,0.1092361111111111,3
UUP_ret,shock_interactions,regression,financial_stability_shock_score_x_case_similarity,32.6,0.0001778259611455,162.0,0.0057963452301919,5281.2,0.1358333333333333,0.0475877847961567,0.0564138656099294,0.1961642934919891,0.20375,4
UUP_ret,shock_interactions,regression,UUP_volume,17.8,0.000151186788571,103.4806884765625,0.0026776518672704,1841.8,0.0741666666666666,0.0404589088803084,0.0360354669934553,0.0906191170299259,0.071057098765432,5
UUP_ret,shock_interactions,regression,BAA10Y,13.8,0.0001433249766705,141.4163360595703,0.0019807939883321,1949.8,0.0575,0.0383550191534134,0.0492459393673655,0.0670355263262138,0.0752237654320987,6
UUP_ret,shock_interactions,regression,interest_rate_path_shock_score_x_case_similarity,0.6,0.0001290838976274,26.4,0.0001290838976274,26.4,0.0025,0.0345439816625782,0.0091933706919885,0.004368554765748,0.0010185185185185,7
UUP_ret,shock_interactions,regression,SPY_volume,3.6,0.0001265210637939,45.66666717529297,0.0004570403252728,165.8,0.015,0.0338581448806391,0.0159026742276565,0.015467503908756,0.0063966049382716,8
UUP_ret,shock_interactions,regression,CPIAUCSL,13.2,0.0001248115586349,152.47142944335937,0.0016430317191407,2006.2,0.055,0.0334006663263966,0.0530956958640217,0.0556047204868596,0.0773996913580247,9
UUP_ret,shock_interactions,regression,interest_rate_path_shock_score_x_curve,2.8,0.0001219310710439,105.15,0.0003446411632467,293.0,0.0116666666666666,0.0326298226165874,0.0366167775857042,0.0116636065678766,0.011304012345679,10
UUP_ret,shock_interactions,regression,T10Y2Y,2.4,0.0001125015187426,51.61666641235352,0.0002509734855266,125.8,0.01,0.0301063918264623,0.0179746647050559,0.0084936342675232,0.0048533950617283,11
UUP_ret,shock_interactions,regression,labor_market_shock_score_x_curve,21.0,0.0001058629364706,147.83618774414063,0.0022227272391319,3105.8,0.0875,0.0283298490625382,0.0514815483190262,0.0752232141416593,0.1198225308641975,12
UUP_ret,shock_interactions,regression,labor_market_shock_score_minus_rolling_mean,1.8,0.0001056577006238,36.4,0.0001851449051173,64.8,0.0075,0.0282749261522536,0.0126757080753174,0.0062658137263473,0.0025,13
UUP_ret,shock_interactions,regression,financial_stability_shock_score_minus_rolling_mean,2.4,0.0001048982405336,154.73333282470702,0.0002516073262086,367.0,0.01,0.0280716879799384,0.0538833669342562,0.0085150851826482,0.0141589506172839,14
UUP_ret,shock_interactions,regression,interest_rate_path_strength_num,6.8,0.0001037729525705,136.67491912841797,0.0006905564805492,908.8,0.0283333333333333,0.0277705510645203,0.0475948180244354,0.0233703340197315,0.0350617283950617,15
UUP_ret,shock_interactions,regression,PAYEMS,5.2,9.901244775392116e-05,147.8190460205078,0.0005155996244866,737.6,0.0216666666666666,0.0264965982778922,0.0514755789925241,0.0174493119449352,0.0284567901234567,16
UUP_ret,shock_interactions,regression,inflation_concern_shock_score_x_curve,2.0,9.823341097217053e-05,147.0,0.0001857396448031,297.8,0.0083333333333333,0.0262881212114425,0.0511903595349359,0.0062859413560237,0.0114891975308641,17
UUP_ret,shock_interactions,regression,UNRATE,3.0,9.436942636966703e-05,12.783333206176758,0.0003131864184979,43.2,0.0125,0.0252540850868236,0.004451587910742,0.0105990913370595,0.0016666666666666,18
UUP_ret,shock_interactions,regression,QQQ_volume,8.2,9.280473605031148e-05,106.92420654296876,0.0007600987562909,876.0,0.0341666666666666,0.0248353602521007,0.0372346161627369,0.0257238362434496,0.0337962962962962,19
UUP_ret,shock_interactions,regression,growth_concern_shock_score_x_vix,3.6,8.910076139727608e-05,67.19285736083984,0.0003922828822396,290.2,0.015,0.023844144191501,0.0233988199080344,0.013275933607736,0.0111959876543209,20
UUP_ret,shock_interactions,regression,financial_stability_strength_num,0.6,8.75672820257023e-05,71.0,8.75672820257023e-05,71.0,0.0025,0.023433771679784,0.0247245954216357,0.002963518101391,0.0027391975308641,21
UUP_ret,shock_interactions,regression,DX-Y.NYB,15.2,8.185302722267807e-05,151.36470642089844,0.0012435922631993,2294.8,0.0633333333333333,0.0219045870428225,0.052710297568611,0.0420865887062654,0.0885339506172839,22
UUP_ret,shock_interactions,regression,financial_stability_shock_score_x_curve,1.0,7.998130167834461e-05,122.4,9.505761554464696e-05,153.0,0.0041666666666666,0.0214036968925463,0.0426238095719467,0.0032170116260882,0.0059027777777777,23
UUP_ret,shock_interactions,regression,financial_stability_shock_score_x_vix,1.6,7.328669016715139e-05,76.8,0.000150171185669,165.8,0.0066666666666666,0.0196121602134461,0.0267443511039665,0.0050822066957255,0.0063966049382716,24
UUP_ret,shock_interactions,regression,interest_rate_path_shock_score_x_vix,4.8,6.710865563945845e-05,9.0,0.0003230252477806,43.2,0.02,0.0179588640598749,0.003134103644996,0.0109320644293057,0.0016666666666666,25
UUP_ret,shock_interactions,regression,growth_concern_shock_score_x_case_similarity,1.8,5.334568559192121e-05,129.6,0.0001200780010549,291.6,0.0075,0.0142757727240603,0.0451310924879435,0.0040637704114272,0.01125,26
UUP_ret,shock_interactions,regression,inflation_concern_strength_num,3.6,5.050131476309616e-05,21.14000015258789,0.0001953775215952,59.8,0.015,0.0135145941761666,0.0073616612814937,0.0066121136622969,0.002307098765432,27
UUP_ret,shock_interactions,regression,inflation_concern_dir_num,0.2,4.476065805647522e-05,7.0,4.476065805647522e-05,7.0,0.0008333333333333,0.011978344158546,0.0024376361683302,0.0015148239994659,0.000270061728395,28
UUP_ret,shock_interactions,regression,DGS2,4.0,4.248974728398025e-05,12.603333473205566,0.0001690824952675,50.4,0.0166666666666666,0.0113706285447145,0.0043889059308305,0.0057222175196272,0.0019444444444444,29
UUP_ret,shock_interactions,regression,DGS10,18.0,3.9392959661199714e-05,31.05888442993164,0.0006859126850031,541.2,0.075,0.0105419010518168,0.0108157514334845,0.023213175183214,0.0208796296296296,30
UUP_ret,shock_interactions,regression,labor_market_conf_num,0.4,3.838057746179402e-05,24.8,3.838057746179402e-05,24.8,0.0016666666666666,0.010270978707709,0.0086361967106558,0.0012989044928502,0.0009567901234567,31
UUP_ret,shock_interactions,regression,labor_market_shock_score_x_case_similarity,1.4,3.206014444003813e-05,7.2,5.616901034954935e-05,12.6,0.0058333333333333,0.0085795754698454,0.0025072829159968,0.0019009140749538,0.0004861111111111,32
UUP_ret,shock_interactions,regression,GLD_volume,8.2,2.598086284706369e-05,8.324040412902832,0.0002127081475919,73.6,0.0341666666666666,0.0069527064665907,0.0028987117110192,0.0071986297977933,0.0028395061728395,33
UUP_ret,shock_interactions,regression,interest_rate_path_shock_score,0.6,2.472166088409722e-05,3.0,2.472166088409722e-05,3.0,0.0025,0.0066157329918375,0.0010447012149986,0.0008366491209007,0.0001157407407407,34
UUP_ret,shock_interactions,regression,growth_concern_shock_score_x_curve,0.6,2.2905047808308153e-05,10.6,6.871514488011598e-05,31.8,0.0025,0.0061295914208789,0.0036912776263287,0.0023255098363354,0.0012268518518518,35
UUP_ret,shock_interactions,regression,inflation_concern_shock_score_x_vix,0.4,2.2527872351929547e-05,3.6,2.2527872351929547e-05,3.6,0.0016666666666666,0.0060286559650382,0.0012536414579984,0.0007624052723387,0.0001388888888888,36
UUP_ret,shock_interactions,regression,^VIX,6.8,2.114411959155405e-05,12.126666736602782,0.0001454712168197,87.2,0.0283333333333333,0.0056583516059467,0.0042229144912043,0.0049231467998524,0.0033641975308641,37
UUP_ret,shock_interactions,regression,labor_market_shock_score_x_high_vix,0.2,2.005844435188919e-05,20.0,2.005844435188919e-05,20.0,0.0008333333333333,0.0053678154022852,0.0069646747666579,0.0006788330247034,0.0007716049382716,38
UUP_ret,shock_interactions,regression,labor_market_shock_score_x_vix,0.2,2.0018810755573212e-05,21.8,2.0018810755573212e-05,21.8,0.0008333333333333,0.0053572091047568,0.0075914954956571,0.0006774917146001,0.000841049382716,39
UUP_ret,shock_interactions,regression,interest_rate_path_dovish_score,0.4,1.9104743842035532e-05,2.2,1.9104743842035532e-05,2.2,0.0016666666666666,0.0051125967922998,0.0007661142243323,0.0006465571716807,8.487654320987655e-05,40
UUP_ret,shock_interactions,regression,labor_market_dir_num,0.2,1.5015558165032416e-05,3.2,1.5015558165032416e-05,3.2,0.0008333333333333,0.0040182948875883,0.0011143479626652,0.0005081678612738,0.0001234567901234,41
UUP_ret,shock_interactions,regression,financial_stability_dir_num,0.6,1.0469539847690613e-05,3.6,1.0469539847690613e-05,3.6,0.0025,0.002801740566884,0.0012536414579984,0.0003543180755885,0.0001388888888888,42
UUP_ret,shock_interactions,regression,high_vix_regime,0.2,9.411961946170777e-06,1.8,9.411961946170777e-06,1.8,0.0008333333333333,0.0025187234570172,0.0006268207289992,0.0003185267254143,6.944444444444444e-05,43
UUP_ret,shock_interactions,regression,inflation_concern_conf_num,0.6,8.506009908160195e-06,2.4,1.347635843558237e-05,3.6,0.0025,0.0022762827563301,0.0008357609719989,0.0004560771014105,0.0001388888888888,44
UUP_ret,shock_interactions,regression,financial_stability_shock_score,0.2,2.9548144084401427e-06,1.2,2.9548144084401427e-06,1.2,0.0008333333333333,0.0007907342171839,0.0004178804859994,9.999906110016432e-05,4.6296296296296294e-05,45
UUP_ret,shock_interactions,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
UUP_ret,shock_interactions,regression,financial_stability_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
UUP_ret,shock_interactions,regression,financial_stability_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
